,Unnamed: 0,country,year,suicides_no,population,suicides_calc,gdp,gdp_per_capita
1485,25804,Turkmenistan,1994,234,3423100,6.835908971,2561118608,748
1486,25816,Turkmenistan,1995,244,3818200,6.39044576,2482228440,650
1487,25828,Turkmenistan,1996,283,3913000,7.232302581,2379281768,608
1488,25840,Turkmenistan,1997,333,4006400,8.311701278,2450084970,612
1489,25852,Turkmenistan,1998,405,4099200,9.879976581,2605688065,636
1490,25864,Turkmenistan,1999,442,3958754,11.16512923,2450686660,619
1491,25876,Turkmenistan,2000,383,4026478,9.512035084,2904662605,721
1492,25888,Turkmenistan,2001,445,4095981,10.86430821,3534803922,863
1493,25900,Turkmenistan,2002,416,4143692,10.03935621,4461978499,1077
1494,25912,Turkmenistan,2003,377,4177740,9.02401777,5977560877,1431
1495,25924,Turkmenistan,2004,392,4211000,9.308952743,6838351088,1624
1496,25936,Turkmenistan,2005,468,4252530,11.00521337,8104355717,1906
1497,25948,Turkmenistan,2006,506,4287650,11.8013364,10277598152,2397
1498,25960,Turkmenistan,2007,354,4342657,8.151691464,12664165103,2916
1499,25972,Turkmenistan,2008,484,4412135,10.96974594,19271523179,4368
1500,25984,Turkmenistan,2009,165,4484467,3.679367024,20214385965,4508
1501,25996,Turkmenistan,2010,178,4551185,3.911069315,22583157895,4962
1502,26116,Ukraine,1991,10700,48200600,22.19889379,77464561150,1607
1503,26128,Ukraine,1992,11666,48487300,24.05990847,73942235330,1525
1504,26140,Ukraine,1993,12469,48680500,25.6139522,65648559903,1349
1505,26152,Ukraine,1994,13826,48619000,28.43744215,52549555149,1081
1506,26164,Ukraine,1995,14541,48415300,30.03389424,48213868178,996
1507,26176,Ukraine,1996,15160,48174500,31.46893066,44558077827,925
1508,26188,Ukraine,1997,14903,47923000,31.09780273,50150399792,1046
1509,26200,Ukraine,1998,14789,47675400,31.02019071,41883241472,879
1510,26212,Ukraine,1999,14363,47415400,30.29184611,31580639045,666
1511,26224,Ukraine,2000,14467,47125400,30.69894367,31261527363,663
1512,26236,Ukraine,2001,13131,46805969,28.05411421,38009344577,812
1513,26248,Ukraine,2002,12536,46060017,27.21666386,42392896031,920
1514,26260,Ukraine,2003,12313,45697383,26.9446502,50132953288,1097
1515,26272,Ukraine,2004,11256,45322826,24.83516805,64883060726,1432
1516,26284,Ukraine,2005,10621,44939270,23.63411778,86142018069,1917
1517,26296,Ukraine,2006,10013,44560034,22.47080871,107753069307,2418
1518,26308,Ukraine,2007,10032,44198672,22.69751453,142719009901,3229
1519,26320,Ukraine,2008,9454,43856123,21.55685308,179992405832,4104
1520,26332,Ukraine,2009,9715,43557944,22.30362388,117227769792,2691
1521,26344,Ukraine,2010,9089,43296809,20.99230916,136013155905,3141
1522,26404,United Arab Emirates,2005,96,4280433,2.242763758,180617018380,42196
1523,26416,United Arab Emirates,2006,90,4923879,1.827827207,222116541865,45110
1524,26428,United Arab Emirates,2007,101,5695389,1.773364383,257916133424,45285
1525,26440,United Arab Emirates,2008,100,6510358,1.536013841,315474615739,48457
1526,26452,United Arab Emirates,2009,124,7252480,1.709759972,253547358747,34960
1527,26464,United Arab Emirates,2010,111,7839736,1.415864004,289787338325,36964
1528,26548,United Kingdom,1991,4547,53903427,8.435456247,1142797178131,21201
1529,26560,United Kingdom,1992,4628,54076358,8.558268662,1179659529660,21815
1530,26572,United Kingdom,1993,4462,54283982,8.21973598,1061388722256,19553
1531,26584,United Kingdom,1994,4380,54497293,8.037096448,1140489745944,20927
1532,26596,United Kingdom,1995,4315,54746964,7.881715596,1335218557677,24389
1533,26608,United Kingdom,1996,4165,55012207,7.571046913,1408781591264,25609
1534,26620,United Kingdom,1997,4143,55266635,7.496385477,1552483628029,28091
1535,26632,United Kingdom,1998,4389,55527379,7.904208841,1638511096390,29508
1536,26644,United Kingdom,1999,4448,55833339,7.966566356,1665623685488,29832
1537,26656,United Kingdom,2000,4290,56133909,7.642439439,1647951278560,29358
1538,26668,United Kingdom,2001,4128,55571993,7.428202188,1621510004318,29179
1539,26680,United Kingdom,2002,4117,55908944,7.363759187,1768408273381,31630
1540,26692,United Kingdom,2003,3979,56171771,7.083629249,2038395102041,36289
1541,26704,United Kingdom,2004,4183,56455011,7.409439704,2398555474185,42486
1542,26716,United Kingdom,2005,4047,56809024,7.123868208,2520701818182,44372
1543,26728,United Kingdom,2006,4122,57091129,7.220035883,2692612695492,47163
1544,26740,United Kingdom,2007,3897,57382757,6.791238699,3074359743898,53576
1545,26752,United Kingdom,2008,4259,57683372,7.383410249,2890564338235,50111
1546,26764,United Kingdom,2009,4246,58013559,7.318978655,2382825985356,41074
1547,26776,United Kingdom,2010,4188,58403529,7.170799559,2441173394730,41798
1548,26920,United States,1991,30790,232955000,13.21714494,6174043000000,26503
1549,26932,United States,1992,30471,235565600,12.93525031,6539299000000,27760
1550,26944,United States,1993,31084,238092300,13.0554411,6878718000000,28891
1551,26956,United States,1994,31123,240614100,12.9348197,7308755000000,30375
1552,26968,United States,1995,31272,243164200,12.86044574,7664060000000,31518
1553,26980,United States,1996,30879,245997800,12.55255128,8100201000000,32928
1554,26992,United States,1997,30517,248486400,12.28115502,8608515000000,34644
1555,27004,United States,1998,30558,251332500,12.15839575,9089168000000,36164
1556,27016,United States,1999,29183,253748671,11.50074989,9660624000000,38072
1557,27028,United States,2000,29343,262246108,11.1891079,10284779000000,39218
1558,27040,United States,2001,30607,265427546,11.53120709,10621824000000,40018
1559,27052,United States,2002,31645,268759559,11.77446492,10977514000000,40845
1560,27064,United States,2003,31477,271041510,11.61335029,11510670000000,42468
1561,27076,United States,2004,32428,273584136,11.85302645,12274928000000,44867
1562,27088,United States,2005,32629,276106680,11.81753372,13093726000000,47423
1563,27100,United States,2006,33292,278980848,11.93343566,13855888000000,49666
1564,27112,United States,2007,34596,280658606,12.32671982,14477635000000,51585
1565,27124,United States,2008,36030,282355565,12.76050642,14718582000000,52128
1566,27136,United States,2009,36900,285162662,12.93998301,14418739000000,50563
1567,27148,United States,2010,38362,287839149,13.32758248,14964372000000,51989
1568,27292,Uruguay,1993,418,2896228,14.43256539,15002106518,5180
1569,27304,Uruguay,1994,406,2920296,13.90270027,17474647792,5984
1570,27316,Uruguay,1995,427,2943816,14.50498265,19297663097,6555
1571,27328,Uruguay,1996,393,2967278,13.24446176,20515543039,6914
1572,27340,Uruguay,1997,456,2991662,15.24236361,23969823010,8012
1573,27352,Uruguay,1998,521,3014887,17.28091302,25385928198,8420
1574,27364,Uruguay,1999,450,3034833,14.82783402,23983945191,7903
1575,27376,Uruguay,2000,555,3050169,18.19571309,22823255802,7483
1576,27388,Uruguay,2001,499,3061024,16.30173432,20898788417,6827
1577,27400,Uruguay,2002,675,3065257,22.02099204,13606494599,4439
1578,27412,Uruguay,2003,535,3065772,17.45074324,12045631093,3929
1579,27424,Uruguay,2004,520,3066489,16.95750417,13686329890,4463
1580,27436,Uruguay,2005,498,3070178,16.2205579,17362857684,5655
1581,27448,Uruguay,2006,528,3077445,17.15708973,19579457966,6362
1582,27460,Uruguay,2007,576,3087957,18.65310948,23410572634,7581
1583,27472,Uruguay,2008,523,3100791,16.86666402,30366213119,9793
1584,27484,Uruguay,2009,511,3114306,16.40815,31660911277,10166
1585,27496,Uruguay,2010,547,3127306,17.49109297,40284481652,12882
1586,27568,Uzbekistan,1991,1393,17347800,8.029836636,13677622222,788
1587,27580,Uzbekistan,1992,1344,18257000,7.36155995,12941297376,709
1588,27592,Uzbekistan,1993,1355,18509300,7.320644217,13099013836,708
1589,27604,Uzbekistan,1994,1419,19144700,7.411973026,12899156991,674
1590,27616,Uzbekistan,1995,1485,19599000,7.57691719,13350468917,681
1591,27628,Uzbekistan,1996,1699,19854500,8.557254023,13948892216,703
1592,27640,Uzbekistan,1997,1554,20364300,7.631001311,14744603774,724
1593,27652,Uzbekistan,1998,1620,20861200,7.765612716,14988971211,719
1594,27664,Uzbekistan,1999,1795,21329916,8.415410544,17078465982,801
1595,27676,Uzbekistan,2000,1919,21789067,8.80716921,13760374488,632
1596,27688,Uzbekistan,2001,1914,22231527,8.609395117,11401351420,513
1597,27700,Uzbekistan,2002,1576,22632256,6.963512608,9687951055,428
1598,27712,Uzbekistan,2003,1416,22982883,6.161106942,10128112401,441
1599,27724,Uzbekistan,2004,1251,23300841,5.368904925,12030023548,516
1600,27736,Uzbekistan,2005,1221,23600347,5.173652743,14307509839,606
1601,27748,Uzbekistan,2009,1399,25288102,5.532245955,33689223673,1332
1602,27760,Uzbekistan,2010,1464,25651783,5.707205616,39332770929,1533
